row,query,knobs,median_sim_wall_ms,median_sim_baseline_ms,binding,forced_admissions,n
E1-75,1,gpu_compute=0.75,10443.6,7842.7,executor_threads,0,3
E1-75,9,gpu_compute=0.75,16592.5,12494.7,executor_threads,0,3
E1-75,13,gpu_compute=0.75,7247.5,5452.1,executor_threads,0,3
E1-75,19,gpu_compute=0.75,11207.6,8440.9,executor_threads,0,3
E1-75,21,gpu_compute=0.75,23197.2,17447.0,executor_threads,0,3
