row,query,knobs,median_sim_wall_ms,median_sim_baseline_ms,binding,forced_admissions,n
L25v0f,9,gpu_compute=0.2500,2809.2,854.3,executor_threads,0,2
L25v0f,10,gpu_compute=0.2500,830.6,233.8,executor_threads,0,2
L25v0f,12,gpu_compute=0.2500,629.8,164.9,executor_threads,0,2
L25v0f,19,gpu_compute=0.2500,680.5,183.9,executor_threads,0,2
L25v0f,21,gpu_compute=0.2500,1845.0,617.7,executor_threads,0,2
