row,query,knobs,median_sim_wall_ms,median_sim_baseline_ms,binding,forced_admissions,n
E4-45,1,gpu_mem_bandwidth=0.480,16295.5,7842.7,executor_threads,0,3
E4-45,9,gpu_mem_bandwidth=0.480,25880.8,12494.7,executor_threads,0,3
E4-45,13,gpu_mem_bandwidth=0.480,11304.0,5452.1,executor_threads,0,3
E4-45,19,gpu_mem_bandwidth=0.480,17482.1,8440.9,executor_threads,0,3
E4-45,21,gpu_mem_bandwidth=0.480,36206.0,17447.0,executor_threads,0,3
