row,query,knobs,median_sim_wall_ms,median_sim_baseline_ms,binding,forced_admissions,n
L75v0,9,gpu_compute=0.7492,1008.0,854.3,executor_threads,0,2
L75v0,10,gpu_compute=0.7492,258.6,233.8,executor_threads,0,2
L75v0,12,gpu_compute=0.7492,174.3,164.9,executor_threads,0,2
L75v0,19,gpu_compute=0.7492,203.4,183.9,executor_threads,0,2
L75v0,21,gpu_compute=0.7492,658.4,617.7,executor_threads,0,2
