row,query,knobs,median_sim_wall_ms,median_sim_baseline_ms,binding,forced_admissions,n
E4-73,1,gpu_mem_bandwidth=0.762,10279.7,7842.7,executor_threads,0,3
E4-73,9,gpu_mem_bandwidth=0.762,16332.1,12494.7,executor_threads,0,3
E4-73,13,gpu_mem_bandwidth=0.762,7134.0,5452.1,executor_threads,0,3
E4-73,19,gpu_mem_bandwidth=0.762,11032.0,8440.9,executor_threads,0,3
E4-73,21,gpu_mem_bandwidth=0.762,22833.0,17447.0,executor_threads,0,3
