row,query,knobs,median_sim_wall_ms,median_sim_baseline_ms,binding,forced_admissions,n,pct_span_matched
L50P,9,gpu_compute=0.5000,1067.4,854.3,executor_threads,0,2,100.0
L50P,10,gpu_compute=0.5000,299.9,233.8,executor_threads,0,2,100.0
L50P,12,gpu_compute=0.5000,190.6,164.9,executor_threads,0,2,100.0
L50P,19,gpu_compute=0.5000,221.9,183.9,executor_threads,0,2,100.0
L50P,21,gpu_compute=0.5000,728.2,617.7,executor_threads,0,2,100.0
